Day;DateReported;LastContactDaySimulation;LastContactDay;EventDate;IdCase;IdPerson;Intensity;TypeOfContact;IdPlace;CaseFam;CaseFirstName;CaseLastName;CaseSex;CaseOccupation;CaseAge;CaseDateOfBirth;CaseMaritalState;CasePhone1;CasePhone1Type;CasePhone2;CasePhone2Type;CaseEMail;CaseIdPlace;CaseIdLGAGeo;CaseState;CaseStateShort;CaseLGA;CaseLGAShort;CaseIdLGA;CaseIdPlaceLGA;CaseLon;CaseLat;CaseLocality;CaseStreet;CaseTypeOfPlace;Fam;FirstName;LastName;Sex;Occupation;Age;DateOfBirth;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;EventIdLGAGeo;EventState;EventStateShort;EventLGA;EventLGAShort;EventIdLGA;EventIdPlaceLGA;EventLon;EventLat;EventLocality;EventStreet;EventTypeOfPlace;EventPlaceName;IdUser
29;2015-06-29;2;9;2015-06-09;1172;1054;5;;1467;316;Gberbo;Folarin;female;hotel receptionist (receptionist);56;1959-07-03;single (not living common law);064-8171079;landline;064-1408712;landline;g.folarin@sormas-n.ng;1758;764;Kano;KN;Kiru;KKU;5;158;11.351294236591253;8.202158629366936;Ungwan Tambaya;Aborishade Road;Home;198;Jomiloju;Isola;male;pilot[aircraft];44;1970-06-10;married (and not separated);0703-1820194;mobile;0708-1427831;mobile;jomiloju.isola@snft.ng;1279;766;Kano;KN;Kumbotso;KBT;4;79;11.9333451652559;8.536337715258249;Dan Maryama;Umueze Street;Home;766;Kano;KN;Kumbotso;KBT;4;267;11.9370628436722;8.44196885978479;Challawa;Park Road;Home;;SUO-KN-KBT-1
29;2015-06-29;3;9;2015-06-09;953;1012;3;touched or shared the linens, clothes, or dishes of the case;1409;608;Chidima;Kiladejo;female;palmists;31;1983-04-06;single (not living common law);064-6228747;landline;;;chidima.kiladejo@sormas.ng;1322;766;Kano;KN;Kumbotso;KBT;4;122;11.936401745976958;8.528854862996873;Yankatsare;Edebor osule close;Home;751;Yahaya;Oluehi;male;plywood maker;38;1976-12-11;living common law;+234-64-450034;landline;;;yahaya.oluehi@sormas-n.ng;1409;766;Kano;KN;Kumbotso;KBT;4;209;11.915101864778547;8.527511282018224;Kumbotso;UNEC Road;Home;766;Kano;KN;Kumbotso;KBT;4;209;11.915101864778547;8.527511282018224;Kumbotso;UNEC Road;Home;;SUO-KN-KBT-1
29;2015-06-29;4;10;2015-06-10;286;235;5;;400;408;Olufunso Adesina Erinle;Emedolu;male;school pupil;12;2003-03-31;single (not living common law);+234-64-5904243;landline;+234-64-8509710;landline;olufunso adesina erinle.emedolu@snft.ng;337;735;Kano;KN;Albasu;ABS;1;337;11.673378525699054;9.002286574072972;Hausawa Dumo;Hawkins Andrews Close;Home;339;Abieyuwa;Nwakaeme;female;dancer;32;1983-01-31;married (and not separated);0803-6376752;mobile;0803-8338500;mobile;abieyuwa.nwakaeme@sormas-n.ng;362;735;Kano;KN;Albasu;ABS;1;362;11.60872653899528;8.990009479898466;Sarina;Sonata Street;Home;735;Kano;KN;Albasu;ABS;1;400;11.66057798028405;8.96558420598107;Sakwaya;Agodo Street;Hospital;Rubun Health Post;SUO-KN-ABS-1
29;2015-06-29;4;10;2015-06-10;2385;2386;3;touched or shared the linens, clothes, or dishes of the case;3281;464;Chinwe Ekeledo;Benjamin;female;police officer;39;1975-04-12;divorced (not living common law);0801-7301535;mobile;0802-5620966;mobile;c.benjamin@sormas.org;3358;621;Oyo;OY;Ibadan North East;AGG;9;158;7.341672708892489;3.9335951152131763;Omiyale;Independence Avenue;Home;265;Maryjane;Asiegbo;female;physician;56;1958-09-14;separated (not living common law);0801-5756966;mobile;;;maryjane.asiegbo@sormas.ng;3360;621;Oyo;OY;Ibadan North East;AGG;9;160;7.365093613521605;3.932894658779503;Madeko;Ojodu Street;Home;621;Oyo;OY;Ibadan North East;AGG;9;81;7.359744907008963;3.943198847973296;Olunloyo;Coker Close;Place of Worship;Redemption Mission Church;COO-OY-AGG-1
29;2015-06-29;4;10;2015-06-10;2402;2174;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);3222;439;Chinzor;Enzinwa;male;shop cashier (checkout operator);45;1969-11-13;married (and not separated);+234-38-8414164;landline;;;chinzor.enzinwa@sormas.ng;3496;621;Oyo;OY;Ibadan North East;AGG;9;296;7.3458144504210745;3.9308797296343787;Omiyale;Chuks Uche Close;Home;278;Chiedozie;Adeseun;male;cutler;31;1983-03-07;married (and not separated);+234-64-3788607;landline;0706-2112129;mobile;c.adeseun@sormas-n.ng;2933;760;Kano;KN;Ungogo;UGG;8;133;12.045723059978364;8.484026346304063;Bagadawa;Chris Ani Street;Home;621;Oyo;OY;Ibadan North East;AGG;9;22;7.3516899918487555;3.9239337274270474;Olunloyo;Onaiwu street;Home;;SUO-OY-AGG-1
29;2015-06-29;4;10;2015-06-10;3569;3511;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5029;437;Eno-Obong;Simon;female;trainee;16;1998-05-09;single (not living common law);0705-6103490;mobile;+234-706-3718076;mobile;eno-obong.simon@sormas-n.net;5028;360;Oyo;OY;Irepo;KSH;13;228;9.076530379496827;3.873632404548104;Abule Soro;Holy Ghost Close;Home;778;Blessing;Oresanya;male;heating engineer (heating and ventilating engineer);62;1952-07-29;divorced (not living common law);+234-38-2576590;landline;+234-38-3141600;landline;blessing.oresanya@sormas-n.edu;5090;360;Oyo;OY;Irepo;KSH;13;290;9.002652708571873;4.051537272947465;Ajetowa;Barada Close;Home;360;Oyo;OY;Irepo;KSH;13;229;9.117656035090633;3.8939306204378976;Komi;Ejindu Street;Place of Worship;Kingdom Hall Of Jehova Witness;SUO-OY-KSH-1
29;2015-06-29;5;10;2015-06-10;429;712;2;had direct physical contact with the body of the case (alive or dead);829;364;Akindela;Yakubu;male;teacher;44;1970-07-22;separated (not living common law);+234-806-3945488;mobile;;;akindela.yakubu@sormas.ng;445;296;Kano;KN;Dawakin Tofa;DTF;2;45;12.036390607535889;8.404405466869571;Bagadawa;Hawley Street;Home;475;Godwin ;Ewang;male;apprentice;16;1998-12-09;single (not living common law);0801-8678399;mobile;+234-64-2667764;landline;g.ewang@sormas.com;993;268;Kano;KN;Gwarzo;GRZ;3;193;11.930217805888944;8.036201844133293;Jamboriji;East Bypass;Home;268;Kano;KN;Gwarzo;GRZ;3;29;11.930008475125799;8.049799886495208;Katata;CMD Road;Home;;SUO-KN-GRZ-1
29;2015-06-29;27;25;2015-06-25;3624;3943;4;slept, ate, or spent time in the same household or room as the case;5348;736;Enoma;Etafia;male;physician;49;1966-10-02;single (not living common law);+234-806-4075368;mobile;;;e.etafia@sormas.org;4889;360;Oyo;OY;Irepo;KSH;13;89;9.117748677576989;3.7855376741189155;Kishi;Ibeju Lekki Road;Home;778;Chizoba;Oresanya;female;psychotherapist;53;1962-06-04;married (and not separated);038-9591044;landline;;;c.oresanya@snft.com;5221;334;Oyo;OY;Ibadan North West;NRK;14;21;7.3919658316963694;3.8828139971428235;Odo Ona;Nwodo Close;Home;334;Oyo;OY;Ibadan North West;NRK;14;148;7.373945881160875;3.8800863888698887;Adegbite;Folawewo Street;Place of Worship;Ibi Ose Iba Oluyole Mosque;COO-OY-KSH-1
30;2015-06-30;2;9;2015-06-09;2287;2502;2;had direct physical contact with the body of the case (alive or dead);3454;68;Ekom;Deniran;female;burial service;27;1987-08-27;married (and not separated);038-3872202;landline;;;ekom.deniran@sormas.ng;3216;621;Oyo;OY;Ibadan North East;AGG;9;16;7.385308569981676;3.936648154199485;Omiyale;Salami Street;Home;64;Ogbu;Ezeh;male;chipboard or fibreboard production operative;53;1962-02-04;widowed (not living common law);+234-38-8753042;landline;0818-2952439;mobile;ogbu.ezeh@snft.org;3532;621;Oyo;OY;Ibadan North East;AGG;9;332;7.361146455498011;3.939237565780035;Madeko;Federal Road F.126 Zungeru - Izom;Home;621;Oyo;OY;Ibadan North East;AGG;9;254;7.340180867134551;3.938403198987051;Akamo;Saefadu Close;Home;;SUO-OY-AGG-1
30;2015-06-30;2;9;2015-06-09;2657;2716;5;;3827;452;Adeleke;Mudasiru;male;physician;35;1979-10-13;single (not living common law);038-9539855;landline;;;a.mudasiru@sormas-n.ng;3649;614;Oyo;OY;Ibarapa North;AYT;10;49;7.654704397556527;2.9993624901875076;Alabi;Obariase street;Home;32;Kolufunse;Edeh;male;school pupil;12;2003-06-04;single (not living common law);+234-806-3767097;mobile;;;kolufunse.edeh@snft.ng;3829;614;Oyo;OY;Ibarapa North;AYT;10;229;7.683884161273587;3.081288625953046;Elekule;Mohamadu Ribadu;Home;614;Oyo;OY;Ibarapa North;AYT;10;227;7.575125532365507;3.0354031468882345;Oko;Kabba Road;Hospital;Zwall Dispensary;SUO-OY-AYT-1
30;2015-06-30;3;9;2015-06-09;2732;2789;4;slept, ate, or spent time in the same household or room as the case;3689;693;Akinola;Ojokolo;male;burial service;34;1980-12-22;married (and not separated);038-9569041;landline;;;akinola.ojokolo@ebokon.ng;3893;614;Oyo;OY;Ibarapa North;AYT;10;293;7.6894727939119125;2.999690955010299;Asaka;Oyewole Street;Home;749;Salim;Efevberha;male;police officer;28;1986-06-30;married (and not separated);038-7839161;landline;;;s.efevberha@ebokon.ng;3930;614;Oyo;OY;Ibarapa North;AYT;10;330;7.616771236128546;3.2391296661282345;Abule Aborisade;Adisa Bashua Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;89;7.648421177261609;3.1919889184079313;Adenrele;Ayo Babatunde Close;Hospital;Makawa Dispensary;SUO-OY-AYT-1
30;2015-06-30;4;10;2015-06-10;3589;3592;5;;5133;81;Ikeoluwatomiwaopayemi;Envoh;female;trainman or -woman;64;1951-09-03;single (not living common law);+234-38-743636;landline;;;ikeoluwatomiwaopayemi.envoh@ebokon.ng;5052;360;Oyo;OY;Irepo;KSH;13;252;8.93879144476115;3.9738320852638727;Ago Fulani;Boyejo Street;Home;414;Olufunso;Tor;male;school pupil;14;2001-08-03;single (not living common law);+234-38-2196738;landline;;;olufunso.tor@ebokon.org;5058;360;Oyo;OY;Irepo;KSH;13;258;9.116361654367664;3.886456434918835;Ewuji Asa;St Paul's Lane;Home;360;Oyo;OY;Irepo;KSH;13;333;9.022337708054035;3.8546106525584634;Kosigi;Victor Olaiya Street;Hospital;Taddangari Primary Health Centre;SUO-OY-KSH-1
30;2015-06-30;5;10;2015-06-10;1490;1271;4;slept, ate, or spent time in the same household or room as the case;1915;507;Chicobe;Akpala;female;soldier;53;1962-02-28;single (not living common law);+234-64-1444449;landline;;;chicobe.akpala@sormas-n.ng;2076;752;Kano;KN;Nassarawa;NSR;6;76;12.01944120892471;8.595262770317278;Tudun Wada;Nassarawa Street;Home;476;Oluwaseyanu;Kyari;female;school pupil;14;2001-03-05;single (not living common law);064-8880327;landline;;;o.kyari@snft.net;1759;764;Kano;KN;Kiru;KKU;5;159;11.47132060581761;8.141052578224059;Kapangaru;Omofonmwan street;Home;764;Kano;KN;Kiru;KKU;5;315;11.510365257767669;8.10772204221496;Sagondere;Akwaeze Street;Home;;SUO-KN-KKU-1
30;2015-06-30;5;10;2015-06-10;4052;3992;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5661;653;Olubowale;Adebamowo;male;nurse;39;1975-06-10;living common law;0807-3555666;mobile;;;o.adebamowo@sormas.ng;5744;466;Oyo;OY;Ibarapa East;RUW;15;144;7.5498742539199455;3.5846717768793117;Okedare;E. C. A. Moneke Crescent;Home;162;Oluwakemi;Adewunmi;female;host (hostess);32;1982-06-25;separated (not living common law);+234-705-9397394;mobile;;;oluwakemi.adewunmi@sormas.org;5660;466;Oyo;OY;Ibarapa East;RUW;15;60;7.496763566652215;3.562204351939379;Abudu;Akpakpava Street;Home;466;Oyo;OY;Ibarapa East;RUW;15;61;7.478719408267645;3.5312609589358406;Otun Bale;Amalunweze Street;Restaurant;Bukkateen;SUO-OY-RUW-1
30;2015-06-30;5;10;2015-06-10;4052;3992;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);5661;653;Olubowale;Adebamowo;male;nurse;39;1975-06-10;living common law;0807-3555666;mobile;;;o.adebamowo@sormas.ng;5744;466;Oyo;OY;Ibarapa East;RUW;15;144;7.5498742539199455;3.5846717768793117;Okedare;E. C. A. Moneke Crescent;Home;162;Oluwakemi;Adewunmi;female;host (hostess);32;1982-06-25;separated (not living common law);+234-705-9397394;mobile;;;oluwakemi.adewunmi@sormas.org;5660;466;Oyo;OY;Ibarapa East;RUW;15;60;7.496763566652215;3.562204351939379;Abudu;Akpakpava Street;Home;466;Oyo;OY;Ibarapa East;RUW;15;61;7.478719408267645;3.5312609589358406;Otun Bale;Amalunweze Street;Restaurant;Bukkateen;SUO-OY-RUW-1
30;2015-06-30;6;11;2015-06-11;1392;1500;4;slept, ate, or spent time in the same household or room as the case;2013;647;Omuwonuola;Nworuh;female;student;18;1997-10-04;married (and not separated);+234-64-3587409;landline;;;omuwonuola.nworuh@snft.org;1931;764;Kano;KN;Kiru;KKU;5;331;11.516036744115722;8.051499992724464;Gidan Sani;Challenge Road;Home;12;Precious;Biobaku;female;nurse;37;1978-03-22;divorced (not living common law);+234-803-9117307;mobile;;;precious.biobaku@sormas-n.ng;2351;752;Kano;KN;Nassarawa;NSR;6;351;12.008346895740665;8.585443849498077;Dakata;Prisons Barrack;Home;752;Kano;KN;Nassarawa;NSR;6;13;12.033143448138983;8.565937693380675;Noman Land;Ogbebor street;Home;;SUO-KN-NSR-1
30;2015-06-30;6;11;2015-06-11;2460;2410;2;had direct physical contact with the body of the case (alive or dead);3634;663;Attahlerne;Yekini;male;train driver (engine driver);34;1981-01-17;married (and not separated);038-4601921;landline;;;a.yekini@ebokon.ng;3474;621;Oyo;OY;Ibadan North East;AGG;9;274;7.365366943511439;3.9361651273058107;Saka;Chukwuali Crescent;Home;514;Igbo;Oladapo;female;textile refiner;40;1974-04-10;married (and not separated);0803-2748789;mobile;0818-5646354;mobile;igbo.oladapo@sormas.edu;3231;621;Oyo;OY;Ibadan North East;AGG;9;31;7.359390501531296;3.929268071591038;Olunloyo;Ladega Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;34;7.68240569370624;3.0279444557713804;Ologongo;Owegie Street;Home;;COO-OY-AGG-1
30;2015-06-30;8;12;2015-06-12;29;4210;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);6288;365;Omolade;Bird;male;school pupil;13;2002-04-21;single (not living common law);0706-3868460;mobile;;;o.bird@snft.org;48;735;Kano;KN;Albasu;ABS;1;48;11.619334037213944;9.15249723956607;Ruru;Johnson Ukwuani Close;Home;181;Nifemi;Nworuh;male;police officer;52;1962-07-30;single (not living common law);+234-809-8893436;mobile;;;nifemi.nworuh@sormas.ng;5853;466;Oyo;OY;Ibarapa East;RUW;15;253;7.5596063105116915;3.5819825465159645;Oke Olowo;Odalike Street;Home;491;Oyo;OY;Saki West;SHK;16;288;8.506163235210835;3.128647984101266;Iga Iyere;Basden Street;Home;;SUO-OY-SHK-1
30;2015-06-30;8;12;2015-06-12;401;465;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);709;133;Essang;Kwikajet;male;farm worker or farm labourer;37;1977-05-07;living common law;+234-807-8344503;mobile;064-6610898;landline;essang.kwikajet@sormas-n.org;416;296;Kano;KN;Dawakin Tofa;DTF;2;16;12.095124514917863;8.335569869333451;Dumawa;Garrick Close;Home;45;Omuwonuola;Success;female;soldier;60;1954-11-18;living common law;0807-9274341;mobile;;;omuwonuola.success@ebokon.ng;635;296;Kano;KN;Dawakin Tofa;DTF;2;235;12.06219576690848;8.394616532943353;Dawakin Tofo;Adebayo Doherty Road;Home;296;Kano;KN;Dawakin Tofa;DTF;2;309;12.079895922647964;8.394412482292068;Yelwa;Eghemwen street;Place of Worship;Airport Mosque;SUO-KN-DTF-1
30;2015-06-30;8;12;2015-06-12;3287;3397;2;had direct physical contact with the body of the case (alive or dead);4873;757;Sochikaima;Iheanacho;female;customs officer (customs inspector);33;1982-02-26;widowed (not living common law);+234-801-4666552;mobile;;;s.iheanacho@sormas-n.ng;4634;65;Oyo;OY;Kajola;KEH;12;234;7.919471974693522;3.4369985602384583;Oha;Eghosa Street;Home;119;Nkimdi;Ajunwa;male;psychiatrist;34;1981-03-29;single (not living common law);0806-9608950;mobile;038-8687717;landline;nkimdi.ajunwa@snft.com;4763;65;Oyo;OY;Kajola;KEH;12;363;7.994608410483274;3.3577978558086228;Joloko;Ristila close;Home;360;Oyo;OY;Irepo;KSH;13;73;8.933858351114312;3.9833874419779383;Bosaro;Simeon Akinlolu Crescent;Hospital;Prime Hospital;SUO-OY-KSH-1
30;2015-06-30;8;12;2015-06-12;3844;3892;4;slept, ate, or spent time in the same household or room as the case;5432;448;Nkoyo;Inyam;male;student;19;1995-10-14;married (and not separated);+234-809-3516327;mobile;;;nkoyo.inyam@sormas-n.org;5389;334;Oyo;OY;Ibadan North West;NRK;14;189;7.397445225408871;3.884563405002931;Odo Ona;Mbanugo Street;Home;99;Okhesomi;Akpovi;female;sculptor;42;1973-07-03;single (not living common law);038-6039840;landline;;;o.akpovi@sormas.ng;5512;334;Oyo;OY;Ibadan North West;NRK;14;312;7.382758870147859;3.9088402545326577;Jericho;Igbinidu Str;Home;334;Oyo;OY;Ibadan North West;NRK;14;232;7.383733578396294;3.8802581633806197;Adegbite;Asubiojo Street;Home;;SUO-OY-NRK-1
30;2015-06-30;8;12;2015-06-12;3858;4021;4;slept, ate, or spent time in the same household or room as the case;5617;764;Omolade;Yekini;male;soldier;54;1961-07-05;single (not living common law);0806-7468286;mobile;;;omolade.yekini@sormas-n.edu;5208;334;Oyo;OY;Ibadan North West;NRK;14;8;7.383420626150262;3.856316246634015;Adegbite;Nike Drive;Home;487;Omolade;Ekubia;male;pipe fitter;40;1974-11-13;married (and not separated);038-9919172;landline;+234-805-2842126;mobile;omolade.ekubia@ebokon.com;5994;466;Oyo;OY;Ibarapa East;RUW;15;394;7.416253714311175;3.5040704700603733;Oyesorun;Omorodion Street;Home;466;Oyo;OY;Ibarapa East;RUW;15;17;7.4388600315646425;3.506851406246569;Erin;Olu Holloway Road;Home;;SUO-OY-RUW-1
30;2015-06-30;14;17;2015-06-17;4179;3892;3;touched or shared the linens, clothes, or dishes of the case;5594;657;Obianuju;Amueke;female;debt collector;51;1964-03-15;living common law;0805-9595701;mobile;;;obianuju.amueke@ebokon.net;5660;466;Oyo;OY;Ibarapa East;RUW;15;60;7.496763566652215;3.562204351939379;Abudu;Akpakpava Street;Home;99;Okhesomi;Akpovi;female;sculptor;42;1973-07-03;single (not living common law);038-6039840;landline;;;o.akpovi@sormas.ng;5512;334;Oyo;OY;Ibadan North West;NRK;14;312;7.382758870147859;3.9088402545326577;Jericho;Igbinidu Str;Home;334;Oyo;OY;Ibadan North West;NRK;14;394;7.38060541155483;3.9044430888384865;Alalubosa;Adeleke Adedoyin Street;Hospital;Mapo Health Center;COO-OY-RUW-1
30;2015-06-30;15;17;2015-06-17;250;4469;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);429;209;Ijeoma;Ekoku;female;sales manager;43;1972-04-17;married (and not separated);+234-818-8504815;mobile;;;ijeoma.ekoku@ebokon.org;346;735;Kano;KN;Albasu;ABS;1;346;11.629606044405758;9.135250364223365;Bataiya;Peace Close;Home;677;Ngoma;Fabunmi;female;technologist in glass and ceramics;28;1986-01-08;divorced (not living common law);+234-805-2072716;mobile;;;ngoma.fabunmi@snft.ng;6185;491;Oyo;OY;Saki West;SHK;16;185;8.446850871415938;2.9477069236474653;Budo Ige;Onu Ato Villa Road;Home;296;Kano;KN;Dawakin Tofa;DTF;2;29;12.22306245500395;8.49805289176992;Dumawa;Ist uwagho street;Hospital;Gss Gramma Health Post;SUO-KN-DTF-1
30;2015-06-30;16;18;2015-06-18;472;754;2;had direct physical contact with the body of the case (alive or dead);728;305;Godwin;Elumelu;male;police officer;60;1955-07-04;married (and not separated);064-1846081;landline;;;godwin.elumelu@sormas.ng;678;296;Kano;KN;Dawakin Tofa;DTF;2;278;12.06520368646783;8.346088814753243;Kwa;Jogunsimi Street;Home;719;Ugoh;Success;male;craft upholsterer;29;1985-04-08;divorced (not living common law);064-7190922;landline;+234-806-7615876;mobile;u.success@sormas.net;1050;268;Kano;KN;Gwarzo;GRZ;3;250;11.855326369423592;7.965296469511975;Yan Medi;Edoba Asemota Street;Home;296;Kano;KN;Dawakin Tofa;DTF;2;328;12.096375996899011;8.409605975664528;Gwammaja;Eletu Ogabi Street;Hospital;Tofa Primary Health Centre;SUO-KN-DTF-1
30;2015-06-30;22;23;2015-06-23;3502;4108;5;;5571;305;Affiong;Elumelu;male;heating engineer (heating and ventilating engineer);63;1951-11-07;widowed (not living common law);+234-38-8125332;landline;;;a.elumelu@snft.org;4936;360;Oyo;OY;Irepo;KSH;13;136;8.931252547728734;4.010196000014965;Odo Ogun;Olukole Street;Home;740;Asuquo;Musa;male;dietician;51;1963-06-20;married (and not separated);0818-9090311;mobile;038-4479626;landline;asuquo.musa@sormas-n.ng;5822;466;Oyo;OY;Ibarapa East;RUW;15;222;7.534705819929233;3.5083165012128332;Adisa;Ideani Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;371;7.38941799437493;3.9051242119874146;Ibadan;Aba - Owerri Road;Home;;SUO-OY-NRK-1
31;2015-07-01;4;10;2015-06-10;546;656;1;touched the body fluids of the case (blood, vomit, saliva, urine, feces);834;132;Chinedu;Chikwelu;male;telecommunications cable fitter;41;1974-02-23;single (not living common law);+234-64-1223935;landline;+234-807-7986095;mobile;c.chikwelu@snft.ng;612;296;Kano;KN;Dawakin Tofa;DTF;2;212;12.165022041885987;8.466379445498024;Dumawa;Anifowoshe Street;Home;204;Kasheina;Kama;female;soldier;59;1955-11-13;widowed (not living common law);064-4509642;landline;;;kasheina.kama@ebokon.org;1148;268;Kano;KN;Gwarzo;GRZ;3;348;11.94119671140571;8.079342268424845;Jankollawa;Nnebedum Close;Home;268;Kano;KN;Gwarzo;GRZ;3;34;11.922904140135412;8.038095924661802;Ungwan Tofa;Chief Mike Aniuzu Street;Hospital;Lakwaya Primary Health Centre;SUO-KN-GRZ-1
31;2015-07-01;5;10;2015-06-10;1472;1537;2;had direct physical contact with the body of the case (alive or dead);1896;150;Gollibe;Ekpo;female;fashion designer;39;1975-04-09;single (not living common law);+234-64-6428256;landline;+234-64-8885504;landline;g.ekpo@sormas-n.edu;2140;752;Kano;KN;Nassarawa;NSR;6;140;12.037219930741466;8.54576706424433;Gra;Amawbia Street;Home;233;Ololade;Hussaini;female;teacher;49;1965-08-18;married (and not separated);+234-806-7698020;mobile;+234-64-8532664;landline;ololade.hussaini@ebokon.edu;2050;752;Kano;KN;Nassarawa;NSR;6;50;12.051682844123862;8.552464560096652;Maganda;Liard Place;Home;764;Kano;KN;Kiru;KKU;5;296;11.458324528235877;8.177021858241522;Gidan Maishinkafa;Mallam Madori Road;Hospital;Sakarma Health Post;SUO-KN-KKU-1
31;2015-07-01;6;11;2015-06-11;4086;3968;2;had direct physical contact with the body of the case (alive or dead);5471;633;Ohoma;Abati;female;police officer;54;1960-11-21;single (not living common law);0803-2491204;mobile;+234-805-3534856;mobile;ohoma.abati@ebokon.net;5745;466;Oyo;OY;Ibarapa East;RUW;15;145;7.438982089000101;3.53372753722911;Olawuwo;Kadiri Street;Home;459;Dele;Ogbu;female;glazier;24;1990-10-11;married (and not separated);+234-708-8740794;mobile;;;dele.ogbu@snft.net;5755;466;Oyo;OY;Ibarapa East;RUW;15;155;7.655878405587536;3.5992210125786372;Oko;Neni Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;271;7.379531961659656;3.9054673634153936;Adegbite;OKPAMEN LANE OFF PALACE ROAD;Home;;SUO-OY-NRK-1
31;2015-07-01;7;11;2015-06-11;2630;2749;4;slept, ate, or spent time in the same household or room as the case;3630;188;Ololade;Yeiyah;female;radio and tv technician;37;1978-03-24;single (not living common law);+234-705-3474897;mobile;+234-38-7795980;landline;o.yeiyah@snft.ng;3936;614;Oyo;OY;Ibarapa North;AYT;10;336;7.69813438803669;3.1492277530931867;Olayode;Ugbene 2 Road;Home;222;Kosisochukwuo;Obiora;female;stove fitter;45;1969-08-26;single (not living common law);+234-807-7112522;mobile;;;kosisochukwuo.obiora@sormas-n.ng;3986;614;Oyo;OY;Ibarapa North;AYT;10;386;7.597813731793069;3.10922365578785;Abule Aborisade;Aroworade Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;30;7.646385861647762;3.0156096259194776;Olurin;Taiwo Close;Home;;COO-OY-AYT-1
31;2015-07-01;7;11;2015-06-11;3755;3707;4;slept, ate, or spent time in the same household or room as the case;5388;242;Akhilomen;Imasuen;male;insurance clerk;50;1965-03-29;single (not living common law);+234-38-8140094;landline;;;a.imasuen@sormas-n.ng;5310;334;Oyo;OY;Ibadan North West;NRK;14;110;7.40795207628872;3.862254408346095;Ibadan;Akinola Street;Home;696;Onyinye;Tom;female;physician;29;1986-05-16;living common law;+234-38-9314368;landline;;;onyinye.tom@sormas.ng;5432;334;Oyo;OY;Ibadan North West;NRK;14;232;7.383733578396294;3.8802581633806197;Adegbite;Asubiojo Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;188;7.3876809941365895;3.8785549588562853;Ibadan;Cameroun Road;Home;;SUO-OY-NRK-1
31;2015-07-01;7;11;2015-06-11;3755;3707;4;slept, ate, or spent time in the same household or room as the case;5388;242;Akhilomen;Imasuen;male;insurance clerk;50;1965-03-29;single (not living common law);+234-38-8140094;landline;;;a.imasuen@sormas-n.ng;5310;334;Oyo;OY;Ibadan North West;NRK;14;110;7.40795207628872;3.862254408346095;Ibadan;Akinola Street;Home;696;Onyinye;Tom;female;physician;29;1986-05-16;living common law;+234-38-9314368;landline;;;onyinye.tom@sormas.ng;5432;334;Oyo;OY;Ibadan North West;NRK;14;232;7.383733578396294;3.8802581633806197;Adegbite;Asubiojo Street;Home;334;Oyo;OY;Ibadan North West;NRK;14;188;7.3876809941365895;3.8785549588562853;Ibadan;Cameroun Road;Home;;SUO-OY-NRK-1
31;2015-07-01;8;12;2015-06-12;2922;2758;3;touched or shared the linens, clothes, or dishes of the case;3965;733;Temilore;Ojokolo;female;pharmacist;62;1952-08-27;married (and not separated);+234-807-2108973;mobile;;;temilore.ojokolo@ebokon.ng;4126;143;Oyo;OY;Atiba;FMT;11;126;8.436221514626865;3.8004948941082803;Gbena Gbena;Shell Trustees Close;Home;174;Chinue;Ohu;female;student;18;1996-09-15;married (and not separated);+234-38-9798990;landline;0802-7113209;mobile;c.ohu@sormas-n.ng;3844;614;Oyo;OY;Ibarapa North;AYT;10;244;7.681738494151659;3.098621153685873;Olukola;Chief Alum Street;Home;614;Oyo;OY;Ibarapa North;AYT;10;365;7.728031477553973;3.0218403495329285;Olurin;Bolaji Banwo Street;Restaurant;Mr. Bigs;SUO-OY-AYT-1
