IdRumor;PlaceIdPlace;PlaceIdLGAGeo;PlaceState;PlaceStateShort;PlaceLGA;PlaceLGAShort;PlaceIdLGA;PlaceIdPlaceLGA;PlaceLon;PlaceLat;PlaceLocality;PlaceStreet;PlaceTypeOfPlace;PlacePlaceName;ROIdPerson;ROFam;ROFirstName;ROLastName;ROSex;ROOccupation;ROAge;ROBirthDate;ROMaritalState;ROPhone1;ROPhone1Type;ROPhone2;ROPhone2Type;ROEMail;ROIdPlace;ROIdLGAGeo;ROState;ROStateShort;ROLGA;ROLGAShort;ROIdLGA;ROIdPlaceLGA;ROLon;ROLat;ROLocality;ROStreet;ROTypeOfPlace;RumorRemark;IdPerson;Fam;FirstName;LastName;Sex;Occupation;Age;BirthDate;MaritalState;Phone1;Phone1Type;Phone2;Phone2Type;EMail;IdPlace;IdLGAGeo;State;StateShort;LGA;LGAShort;IdLGA;IdPlaceLGA;Lon;Lat;Locality;Street;TypeOfPlace;IdUser;Day;EventDate
27850041;3769;614;Oyo;OY;Ibarapa North;AYT;10;169;7.610551953565882;2.9740337293632133;Amusan;Nnaji Nwagene Street;Home;;2795;576;Olubowale;Sodje;male;sound engineer;39;1976-07-01;widowed (not living common law);+234-801-1148864;mobile;;;o.sodje@ebokon.edu;3939;614;Oyo;OY;Ibarapa North;AYT;10;339;7.685494416877788;3.201329189922074;Owombe;Ozubulu  Street;Home;This person was standing nearby.;2656;22;Olama;Sule;female;school pupil;12;2003-04-16;single (not living common law);0818-1574539;mobile;;;olama.sule@sormas-n.ng;3744;614;Oyo;OY;Ibarapa North;AYT;10;144;7.742924379466755;3.08573280821283;Alagba;Iron Bar Street;Home;RUO-OY-ZZZ-1;36;2015-07-06
27850041;3769;614;Oyo;OY;Ibarapa North;AYT;10;169;7.610551953565882;2.9740337293632133;Amusan;Nnaji Nwagene Street;Home;;2795;576;Olubowale;Sodje;male;sound engineer;39;1976-07-01;widowed (not living common law);+234-801-1148864;mobile;;;o.sodje@ebokon.edu;3939;614;Oyo;OY;Ibarapa North;AYT;10;339;7.685494416877788;3.201329189922074;Owombe;Ozubulu  Street;Home;This person was standing nearby.;2670;537;Osahon;Amata;male;pipe fitter;23;1992-05-19;living common law;038-1487732;landline;+234-703-3057218;mobile;osahon.amata@sormas.ng;3764;614;Oyo;OY;Ibarapa North;AYT;10;164;7.6671900095285554;3.1196909066851592;Baba Gbawu;Commercial Ave;Home;RUO-OY-ZZZ-1;36;2015-07-06
27850041;3769;614;Oyo;OY;Ibarapa North;AYT;10;169;7.610551953565882;2.9740337293632133;Amusan;Nnaji Nwagene Street;Home;;2795;576;Olubowale;Sodje;male;sound engineer;39;1976-07-01;widowed (not living common law);+234-801-1148864;mobile;;;o.sodje@ebokon.edu;3939;614;Oyo;OY;Ibarapa North;AYT;10;339;7.685494416877788;3.201329189922074;Owombe;Ozubulu  Street;Home;This person was standing nearby.;2772;421;Maduka;Chiejine;male;tool-maker (toolmaker);63;1951-10-31;single (not living common law);038-9167391;landline;+234-802-7882146;mobile;maduka.chiejine@snft.ng;3664;614;Oyo;OY;Ibarapa North;AYT;10;64;7.711058963350652;3.0975609486714966;Aje Ibon;Gumel to Maigatari Road;Home;RUO-OY-ZZZ-1;36;2015-07-06
28320026;4150;143;Oyo;OY;Atiba;FMT;11;150;8.2063352853918;3.9694573511920144;Apata;Barrister S N Oguh Drive;Home;;2918;781;Oladayo;Idiagbon;male;teacher;57;1958-04-28;married (and not separated);0805-5240549;mobile;;;oladayo.idiagbon@sormas.ng;4119;143;Oyo;OY;Atiba;FMT;11;119;7.973334520121797;4.005819116779594;Dahunsi;Mike Akhigbe Way;Home;This person seemed very sick.;2832;34;Oyindamola;Kontagora;female;management consultant;58;1956-09-18;married (and not separated);+234-705-7242248;mobile;;;oyindamola.kontagora@sormas.org;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;RUO-OY-ZZZ-1;25;2015-06-25
28320026;4150;143;Oyo;OY;Atiba;FMT;11;150;8.2063352853918;3.9694573511920144;Apata;Barrister S N Oguh Drive;Home;;2918;781;Oladayo;Idiagbon;male;teacher;57;1958-04-28;married (and not separated);0805-5240549;mobile;;;oladayo.idiagbon@sormas.ng;4119;143;Oyo;OY;Atiba;FMT;11;119;7.973334520121797;4.005819116779594;Dahunsi;Mike Akhigbe Way;Home;This person was standing nearby.;2875;530;Clinton;Gyasi;male;municipal services worker (communal service worker);60;1955-01-20;single (not living common law);+234-802-8198932;mobile;;;clinton.gyasi@sormas-n.ng;4037;143;Oyo;OY;Atiba;FMT;11;37;8.245118095207012;3.7865693529107842;Onire;Dayo Akinyele Street;Home;RUO-OY-ZZZ-1;25;2015-06-25
28320026;4150;143;Oyo;OY;Atiba;FMT;11;150;8.2063352853918;3.9694573511920144;Apata;Barrister S N Oguh Drive;Home;;2918;781;Oladayo;Idiagbon;male;teacher;57;1958-04-28;married (and not separated);0805-5240549;mobile;;;oladayo.idiagbon@sormas.ng;4119;143;Oyo;OY;Atiba;FMT;11;119;7.973334520121797;4.005819116779594;Dahunsi;Mike Akhigbe Way;Home;This person was standing nearby.;2935;172;Folaranmi;Elegbede;male;camera operator (camera operator or camera crew);57;1958-04-30;divorced (not living common law);+234-813-8101592;mobile;0803-3411883;mobile;folaranmi.elegbede@ebokon.ng;4171;143;Oyo;OY;Atiba;FMT;11;171;8.262249525680083;3.7685629222351102;Alagba;Mandara Close;Home;RUO-OY-ZZZ-1;25;2015-06-25
28880010;3672;614;Oyo;OY;Ibarapa North;AYT;10;72;7.575926077574689;3.146216350849388;Abokolaiya;Ogbunka Close;Home;;2822;677;Sesugh;Fabunmi;male;soldier;32;1982-12-07;living common law;0802-9702835;mobile;+234-38-9671890;landline;sesugh.fabunmi@sormas-n.ng;3723;614;Oyo;OY;Ibarapa North;AYT;10;123;7.624983996089078;3.159366004087286;Abule Lawal Tapa;Uwa Street;Home;This person seemed very sick.;2888;767;Abieyuwa;Obiorah;female;student;21;1994-06-03;single (not living common law);0806-2870465;mobile;;;a.obiorah@sormas.ng;4070;143;Oyo;OY;Atiba;FMT;11;70;8.334598555232544;3.9525748737219066;Igboburo;Chief Bartholomeu Edeh Close;Home;SUO-OY-AYT-1;15;2015-06-15
28880010;3672;614;Oyo;OY;Ibarapa North;AYT;10;72;7.575926077574689;3.146216350849388;Abokolaiya;Ogbunka Close;Home;;2822;677;Sesugh;Fabunmi;male;soldier;32;1982-12-07;living common law;0802-9702835;mobile;+234-38-9671890;landline;sesugh.fabunmi@sormas-n.ng;3723;614;Oyo;OY;Ibarapa North;AYT;10;123;7.624983996089078;3.159366004087286;Abule Lawal Tapa;Uwa Street;Home;This person was standing nearby.;2598;148;Efuose;Izonritei;female;forestry worker;63;1951-10-31;married (and not separated);038-2129933;landline;0706-3388389;mobile;efuose.izonritei@snft.org;3667;614;Oyo;OY;Ibarapa North;AYT;10;67;7.657555508322246;3.0022118651401244;Apata Omoeiye;Ikeja Way;Home;SUO-OY-AYT-1;15;2015-06-15
28880010;3672;614;Oyo;OY;Ibarapa North;AYT;10;72;7.575926077574689;3.146216350849388;Abokolaiya;Ogbunka Close;Home;;2822;677;Sesugh;Fabunmi;male;soldier;32;1982-12-07;living common law;0802-9702835;mobile;+234-38-9671890;landline;sesugh.fabunmi@sormas-n.ng;3723;614;Oyo;OY;Ibarapa North;AYT;10;123;7.624983996089078;3.159366004087286;Abule Lawal Tapa;Uwa Street;Home;This person was standing nearby.;2818;366;Adaeze;Olanare;female;disc jockey;55;1960-11-05;married (and not separated);038-9911804;landline;+234-805-3046035;mobile;adaeze.olanare@sormas.ng;3972;614;Oyo;OY;Ibarapa North;AYT;10;372;7.610884326445756;3.0068002642350904;Olojohun;Keffi Road;Home;SUO-OY-AYT-1;15;2015-06-15
28880010;3672;614;Oyo;OY;Ibarapa North;AYT;10;72;7.575926077574689;3.146216350849388;Abokolaiya;Ogbunka Close;Home;;2822;677;Sesugh;Fabunmi;male;soldier;32;1982-12-07;living common law;0802-9702835;mobile;+234-38-9671890;landline;sesugh.fabunmi@sormas-n.ng;3723;614;Oyo;OY;Ibarapa North;AYT;10;123;7.624983996089078;3.159366004087286;Abule Lawal Tapa;Uwa Street;Home;This person was standing nearby.;2825;295;Ada;Abba;female;manager;43;1972-02-13;married (and not separated);+234-805-6598564;mobile;+234-38-2881623;landline;ada.abba@snft.ng;3980;614;Oyo;OY;Ibarapa North;AYT;10;380;7.5700650841094;3.0380499879641096;Ayanyemi;Chief Oliver Agbo Lane;Home;SUO-OY-AYT-1;15;2015-06-15
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person has touched the sick one.;3037;118;Oluwadabira;Adenowo;male;police officer;50;1964-07-27;married (and not separated);0803-4031249;mobile;;;oluwadabira.adenowo@sormas.edu;4232;143;Oyo;OY;Atiba;FMT;11;232;8.300128939107314;3.859690107949846;Gbalajobi;Umualor Street;Home;SUO-OY-KEH-1;30;2015-06-30
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person seemed very sick.;2975;82;Nifemi;Adeola;male;audio graphic designer;26;1988-07-21;separated (not living common law);+234-38-7392248;landline;;;n.adeola@sormas.net;4200;143;Oyo;OY;Atiba;FMT;11;200;8.222152475218927;3.836921702727888;Egbeda;Oke Akpayo Crescent;Home;SUO-OY-KEH-1;30;2015-06-30
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person was standing nearby.;3266;789;Okebunor;Doda;male;trainee;16;1998-07-10;single (not living common law);+234-708-8465013;mobile;;;o.doda@sormas.org;4605;65;Oyo;OY;Kajola;KEH;12;205;8.053451571968584;3.377595179032898;Agunyansuneja;Umuoku Close;Home;SUO-OY-KEH-1;30;2015-06-30
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person was standing nearby.;3276;102;Salim;Onyema;male;information assistant or receptionist;42;1973-07-04;living common law;+234-802-9975323;mobile;;;salim.onyema@sormas.com;4620;65;Oyo;OY;Kajola;KEH;12;220;8.110781146887062;3.3215852384349502;Oke Iho;Ezeagu Lane;Home;SUO-OY-KEH-1;30;2015-06-30
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person was standing nearby.;3293;2;Ndubuisi;Elias;male;nurse;38;1976-12-19;married (and not separated);+234-802-3647234;mobile;;;ndubuisi.elias@sormas-n.ng;4640;65;Oyo;OY;Kajola;KEH;12;240;8.0464982223432;3.357067866963547;Ojete;Adeshina Street;Home;SUO-OY-KEH-1;30;2015-06-30
29750032;4514;65;Oyo;OY;Kajola;KEH;12;114;8.002828231233424;3.406576552007092;Isemi Ile;Agodogba Avenue;Hospital;Madatai Health Post;3177;166;Omolade;Akanji;male;telecommunications engineer;47;1967-04-07;divorced (not living common law);0809-8121452;mobile;;;omolade.akanji@ebokon.ng;4623;65;Oyo;OY;Kajola;KEH;12;223;8.173033032568462;3.3060205626027876;Adekidero;Igboukwu Street;Home;This person was standing nearby.;3369;560;Kasheina;Osuji;female;police officer;56;1959-05-13;single (not living common law);+234-805-1355175;mobile;+234-38-4357444;landline;kasheina.osuji@snft.edu;4610;65;Oyo;OY;Kajola;KEH;12;210;7.996173482288488;3.3977706094833833;Alabebe;Taiwo Lane;Home;SUO-OY-KEH-1;30;2015-06-30
29970013;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;;2737;98;Ovieoghene;Mamudu;male;sweet factory worker (sweet maker);64;1951-04-16;separated (not living common law);+234-806-7052655;mobile;;;ovieoghene.mamudu@sormas.com;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person seemed very sick.;2997;176;Mujeedat;Edem;female;construction carpenter (joiner);24;1990-08-26;single (not living common law);+234-38-2648265;landline;+234-807-3116545;mobile;mujeedat.edem@snft.ng;4028;143;Oyo;OY;Atiba;FMT;11;28;8.110155854315076;3.8905770012054823;Ikulamberu;Ilorin Street;Home;SUO-OY-AYT-1;16;2015-06-16
29970013;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;;2737;98;Ovieoghene;Mamudu;male;sweet factory worker (sweet maker);64;1951-04-16;separated (not living common law);+234-806-7052655;mobile;;;ovieoghene.mamudu@sormas.com;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2645;21;Olatunde;Gusau;male;soldier;22;1992-12-11;separated (not living common law);0703-4278727;mobile;;;olatunde.gusau@sormas.ng;3731;614;Oyo;OY;Ibarapa North;AYT;10;131;7.795391281715302;3.0363085829932324;Olayode;Idada Close;Home;SUO-OY-AYT-1;16;2015-06-16
29970013;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;;2737;98;Ovieoghene;Mamudu;male;sweet factory worker (sweet maker);64;1951-04-16;separated (not living common law);+234-806-7052655;mobile;;;ovieoghene.mamudu@sormas.com;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2651;537;Timi;Amata;male;shunter;57;1957-09-20;married (and not separated);038-7852605;landline;;;timi.amata@ebokon.ng;3647;614;Oyo;OY;Ibarapa North;AYT;10;47;7.619857246623003;3.031566166410814;Gbongbon;Dr Casmir Orjioke Street;Home;SUO-OY-AYT-1;16;2015-06-16
29970013;3989;614;Oyo;OY;Ibarapa North;AYT;10;389;7.543454034964615;3.214229828790156;Apenpe;Agunbiade Street;Home;;2737;98;Ovieoghene;Mamudu;male;sweet factory worker (sweet maker);64;1951-04-16;separated (not living common law);+234-806-7052655;mobile;;;ovieoghene.mamudu@sormas.com;3856;614;Oyo;OY;Ibarapa North;AYT;10;256;7.7479011533745705;3.244615979572991;Awolese;Obadolagbonyi Street;Home;This person was standing nearby.;2670;537;Osahon;Amata;male;pipe fitter;23;1992-05-19;living common law;038-1487732;landline;+234-703-3057218;mobile;osahon.amata@sormas.ng;3764;614;Oyo;OY;Ibarapa North;AYT;10;164;7.6671900095285554;3.1196909066851592;Baba Gbawu;Commercial Ave;Home;SUO-OY-AYT-1;16;2015-06-16
30610038;4149;143;Oyo;OY;Atiba;FMT;11;149;8.112003949375575;3.8283852376561938;Aiyekale;Ibadan Street;Hospital;Kwandarma Health Post;3055;367;Adelie;Lanlehin;female;company lawyer;22;1992-12-29;widowed (not living common law);0705-8725363;mobile;;;adelie.lanlehin@snft.ng;4245;143;Oyo;OY;Atiba;FMT;11;245;8.322243567868599;3.9992048485373415;Aladere;Owode Oyelaja Drive;Home;This person has touched the sick one.;3337;548;Adebowale;Ubogu;male;soldier;39;1976-03-13;married (and not separated);0806-6022571;mobile;;;a.ubogu@sormas.ng;4731;65;Oyo;OY;Kajola;KEH;12;331;8.01646423368662;3.354733179154887;Olola;Monrovia Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
30610038;4149;143;Oyo;OY;Atiba;FMT;11;149;8.112003949375575;3.8283852376561938;Aiyekale;Ibadan Street;Hospital;Kwandarma Health Post;3055;367;Adelie;Lanlehin;female;company lawyer;22;1992-12-29;widowed (not living common law);0705-8725363;mobile;;;adelie.lanlehin@snft.ng;4245;143;Oyo;OY;Atiba;FMT;11;245;8.322243567868599;3.9992048485373415;Aladere;Owode Oyelaja Drive;Home;This person seemed very sick.;3061;162;Precious;Adewunmi;female;soldier;47;1967-07-23;single (not living common law);+234-706-3226732;mobile;;;precious.adewunmi@ebokon.ng;4309;143;Oyo;OY;Atiba;FMT;11;309;8.379104675185431;3.8711297241074636;Aburumaku;Adetia Olulu Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
30610038;4149;143;Oyo;OY;Atiba;FMT;11;149;8.112003949375575;3.8283852376561938;Aiyekale;Ibadan Street;Hospital;Kwandarma Health Post;3055;367;Adelie;Lanlehin;female;company lawyer;22;1992-12-29;widowed (not living common law);0705-8725363;mobile;;;adelie.lanlehin@snft.ng;4245;143;Oyo;OY;Atiba;FMT;11;245;8.322243567868599;3.9992048485373415;Aladere;Owode Oyelaja Drive;Home;This person was standing nearby.;2839;97;Chinaware;Daramola;male;teacher;61;1953-09-12;married (and not separated);+234-802-3733808;mobile;;;chinaware.daramola@sormas.com;4323;143;Oyo;OY;Atiba;FMT;11;323;8.440547131152442;3.850901815544601;Elejola;Fox  Street;Home;RUO-OY-ZZZ-1;33;2015-07-03
30610038;4149;143;Oyo;OY;Atiba;FMT;11;149;8.112003949375575;3.8283852376561938;Aiyekale;Ibadan Street;Hospital;Kwandarma Health Post;3055;367;Adelie;Lanlehin;female;company lawyer;22;1992-12-29;widowed (not living common law);0705-8725363;mobile;;;adelie.lanlehin@snft.ng;4245;143;Oyo;OY;Atiba;FMT;11;245;8.322243567868599;3.9992048485373415;Aladere;Owode Oyelaja Drive;Home;This person was standing nearby.;3076;570;Temilore;Bola;female;security guard;48;1966-06-09;married (and not separated);+234-38-2083451;landline;0706-3917531;mobile;t.bola@ebokon.ng;4329;143;Oyo;OY;Atiba;FMT;11;329;8.329817313859605;4.001766624080384;Moleyo;Kano-Gumel Road;Home;RUO-OY-ZZZ-1;33;2015-07-03
30620030;4229;143;Oyo;OY;Atiba;FMT;11;229;8.058878176840867;3.9290510655212154;Igboburo;Akinyele Street;Place of Worship;Mosque;3044;778;Odera;Oresanya;female;nurse;49;1966-04-19;single (not living common law);0807-6603446;mobile;0706-6701614;mobile;o.oresanya@ebokon.org;4286;143;Oyo;OY;Atiba;FMT;11;286;8.269073023817725;3.9547335194047397;Aiyegun;Idahosa Lane;Home;This person has touched the sick one.;3061;162;Precious;Adewunmi;female;soldier;47;1967-07-23;single (not living common law);+234-706-3226732;mobile;;;precious.adewunmi@ebokon.ng;4309;143;Oyo;OY;Atiba;FMT;11;309;8.379104675185431;3.8711297241074636;Aburumaku;Adetia Olulu Street;Home;RUO-OY-ZZZ-1;29;2015-06-29
30620030;4229;143;Oyo;OY;Atiba;FMT;11;229;8.058878176840867;3.9290510655212154;Igboburo;Akinyele Street;Place of Worship;Mosque;3044;778;Odera;Oresanya;female;nurse;49;1966-04-19;single (not living common law);0807-6603446;mobile;0706-6701614;mobile;o.oresanya@ebokon.org;4286;143;Oyo;OY;Atiba;FMT;11;286;8.269073023817725;3.9547335194047397;Aiyegun;Idahosa Lane;Home;This person seemed very sick.;3062;482;Ololade;Folawiyo;female;lifeguard (swimming instructor);35;1979-11-22;living common law;038-5445607;landline;+234-38-7309179;landline;ololade.folawiyo@sormas.com;4338;143;Oyo;OY;Atiba;FMT;11;338;8.083035887885254;3.817160304636878;Onito;Mechanic Road;Home;RUO-OY-ZZZ-1;29;2015-06-29
30620030;4229;143;Oyo;OY;Atiba;FMT;11;229;8.058878176840867;3.9290510655212154;Igboburo;Akinyele Street;Place of Worship;Mosque;3044;778;Odera;Oresanya;female;nurse;49;1966-04-19;single (not living common law);0807-6603446;mobile;0706-6701614;mobile;o.oresanya@ebokon.org;4286;143;Oyo;OY;Atiba;FMT;11;286;8.269073023817725;3.9547335194047397;Aiyegun;Idahosa Lane;Home;This person was standing nearby.;2889;214;Adebowale;Oboli;male;ethnographer;46;1968-05-09;living common law;038-6587223;landline;+234-801-6120243;mobile;adebowale.oboli@sormas-n.net;4110;143;Oyo;OY;Atiba;FMT;11;110;8.191189431970509;3.8721377716135112;Agbefelebi;Amacharike Street;Home;RUO-OY-ZZZ-1;29;2015-06-29
30620030;4229;143;Oyo;OY;Atiba;FMT;11;229;8.058878176840867;3.9290510655212154;Igboburo;Akinyele Street;Place of Worship;Mosque;3044;778;Odera;Oresanya;female;nurse;49;1966-04-19;single (not living common law);0807-6603446;mobile;0706-6701614;mobile;o.oresanya@ebokon.org;4286;143;Oyo;OY;Atiba;FMT;11;286;8.269073023817725;3.9547335194047397;Aiyegun;Idahosa Lane;Home;This person was standing nearby.;3007;435;Chiedozie;Uranta;male;student;20;1994-09-22;separated (not living common law);+234-703-1666722;mobile;038-5029391;landline;chiedozie.uranta@ebokon.org;4304;143;Oyo;OY;Atiba;FMT;11;304;8.607795076506997;3.8955155493519316;Oloko;Onuagu Road;Home;RUO-OY-ZZZ-1;29;2015-06-29
30620030;4229;143;Oyo;OY;Atiba;FMT;11;229;8.058878176840867;3.9290510655212154;Igboburo;Akinyele Street;Place of Worship;Mosque;3044;778;Odera;Oresanya;female;nurse;49;1966-04-19;single (not living common law);0807-6603446;mobile;0706-6701614;mobile;o.oresanya@ebokon.org;4286;143;Oyo;OY;Atiba;FMT;11;286;8.269073023817725;3.9547335194047397;Aiyegun;Idahosa Lane;Home;This person was standing nearby.;3046;737;Ezinas;Ogoro;female;police officer;44;1970-08-09;widowed (not living common law);0818-8454643;mobile;;;ezinas.ogoro@ebokon.ng;4289;143;Oyo;OY;Atiba;FMT;11;289;8.264544078967315;3.9504238714813673;Ode Pupa Iju;Oko Street;Home;RUO-OY-ZZZ-1;29;2015-06-29
30620046;4475;65;Oyo;OY;Kajola;KEH;12;75;8.094578353498664;3.4142261426861187;Isemi Ile;Olabanji Olajide Street;Home;;3183;676;Oluwafunmilayo;Nworuh;female;rotating machine fitter;35;1979-12-12;single (not living common law);038-3271855;landline;+234-807-4070445;mobile;oluwafunmilayo.nworuh@sormas.ng;4678;65;Oyo;OY;Kajola;KEH;12;278;8.019590831500114;3.292435040532325;Egbebi;Denton Street;Home;This person has touched the sick one.;3458;750;Onayi;Obasi;female;construction or building site manager (site manager);38;1977-12-05;separated (not living common law);+234-813-7547248;mobile;+234-38-759556;landline;o.obasi@ebokon.edu;4880;360;Oyo;OY;Irepo;KSH;13;80;9.02929682977009;3.914067099811316;Ajetowa;Freedom Hospital Close;Home;SUO-OY-KEH-1;39;2015-07-09
30620046;4475;65;Oyo;OY;Kajola;KEH;12;75;8.094578353498664;3.4142261426861187;Isemi Ile;Olabanji Olajide Street;Home;;3183;676;Oluwafunmilayo;Nworuh;female;rotating machine fitter;35;1979-12-12;single (not living common law);038-3271855;landline;+234-807-4070445;mobile;oluwafunmilayo.nworuh@sormas.ng;4678;65;Oyo;OY;Kajola;KEH;12;278;8.019590831500114;3.292435040532325;Egbebi;Denton Street;Home;This person seemed very sick.;3062;482;Ololade;Folawiyo;female;lifeguard (swimming instructor);35;1979-11-22;living common law;038-5445607;landline;+234-38-7309179;landline;ololade.folawiyo@sormas.com;4338;143;Oyo;OY;Atiba;FMT;11;338;8.083035887885254;3.817160304636878;Onito;Mechanic Road;Home;SUO-OY-KEH-1;39;2015-07-09
30620046;4475;65;Oyo;OY;Kajola;KEH;12;75;8.094578353498664;3.4142261426861187;Isemi Ile;Olabanji Olajide Street;Home;;3183;676;Oluwafunmilayo;Nworuh;female;rotating machine fitter;35;1979-12-12;single (not living common law);038-3271855;landline;+234-807-4070445;mobile;oluwafunmilayo.nworuh@sormas.ng;4678;65;Oyo;OY;Kajola;KEH;12;278;8.019590831500114;3.292435040532325;Egbebi;Denton Street;Home;This person was standing nearby.;3137;380;Chiapali;Macrae;female;product designer (industrial designer);42;1972-08-22;single (not living common law);0809-4597629;mobile;;;c.macrae@sormas-n.com;4412;65;Oyo;OY;Kajola;KEH;12;12;8.051442061519953;3.31774054988154;Illua;Uhueze Street;Home;SUO-OY-KEH-1;39;2015-07-09
30620046;4475;65;Oyo;OY;Kajola;KEH;12;75;8.094578353498664;3.4142261426861187;Isemi Ile;Olabanji Olajide Street;Home;;3183;676;Oluwafunmilayo;Nworuh;female;rotating machine fitter;35;1979-12-12;single (not living common law);038-3271855;landline;+234-807-4070445;mobile;oluwafunmilayo.nworuh@sormas.ng;4678;65;Oyo;OY;Kajola;KEH;12;278;8.019590831500114;3.292435040532325;Egbebi;Denton Street;Home;This person was standing nearby.;3182;69;Anike;Chikelu;female;burial service;17;1998-08-05;married (and not separated);+234-805-6298291;mobile;+234-803-1960889;mobile;anike.chikelu@sormas-n.ng;4696;65;Oyo;OY;Kajola;KEH;12;296;8.13625432647313;3.2999421619423526;Kajola;ESOSA STREET;Home;SUO-OY-KEH-1;39;2015-07-09
30800015;4583;65;Oyo;OY;Kajola;KEH;12;183;8.068456316779992;3.372761981134807;Iwere;Korau Road;Home;;3343;281;Chindera;Barda;female;auxiliary shop assistant (shop worker or shelf filler);61;1954-05-20;single (not living common law);+234-806-2968726;mobile;0813-3236786;mobile;chindera.barda@sormas.ng;4559;65;Oyo;OY;Kajola;KEH;12;159;8.003777816145757;3.403282445647945;Onigbongbo;Ezeama Street;Home;This person has touched the sick one.;3201;606;Chizoba;Burna;female;nurse;47;1968-02-23;married (and not separated);+234-705-6828285;mobile;0803-4913288;mobile;chizoba.burna@sormas-n.org;4502;65;Oyo;OY;Kajola;KEH;12;102;8.038991279090284;3.38508571145523;Ilua;Abaraba Street;Home;SUO-OY-KEH-1;17;2015-06-17
30800015;4583;65;Oyo;OY;Kajola;KEH;12;183;8.068456316779992;3.372761981134807;Iwere;Korau Road;Home;;3343;281;Chindera;Barda;female;auxiliary shop assistant (shop worker or shelf filler);61;1954-05-20;single (not living common law);+234-806-2968726;mobile;0813-3236786;mobile;chindera.barda@sormas.ng;4559;65;Oyo;OY;Kajola;KEH;12;159;8.003777816145757;3.403282445647945;Onigbongbo;Ezeama Street;Home;This person seemed very sick.;3080;563;Chiamaka;Ezinwa;female;referee (umpire);27;1988-03-30;married (and not separated);+234-706-8011237;mobile;+234-807-3585466;mobile;c.ezinwa@ebokon.ng;4065;143;Oyo;OY;Atiba;FMT;11;65;8.211150725961007;3.9929545000893727;Alagba;Azare Crescent;Home;SUO-OY-KEH-1;17;2015-06-17
